"alias","Matching.Attribute","name","Organism Taxon Id","querynode","represents","selected","shared name","Type"
"FER1L1|LGMD2B|MMD1","DYSF","DYSF","9606","true","ensembl:ENSG00000135636","false","DYSF","SourceNode;gene;protein"
"DHC1|DHC1a|DNCH1|DNCL|DNECL|DYHC|Dnchc1|HL-3|SMALED1|p22","DYNC1H1","DYNC1H1","9606","true","ncbigene:1778","false","DYNC1H1","SourceNode;gene;protein"
,"DYNAP","DYNAP",,"true","ncbigene:284254","false","DYNAP","SourceNode;gene"
"PAC-1|PAC1","DUSP2","DUSP2","9606","true","ncbigene:1844","false","DUSP2","SourceNode;gene;protein"
"RNF58","DTX2","DTX2","9606","true","ncbigene:113878","false","DTX2","SourceNode;gene;protein"
"DFNA39|DGI1|DMP3|DPP|DSP|DTDP2","DSPP","DSPP","9606","true","ncbigene:1834","false","DSPP","SourceNode;gene;protein"
"C4orf25|CMS1B","DOK7","DOK7","9606","true","ncbigene:285489","false","DOK7","SourceNode;gene;protein"
"HEL-205|MRD2|ZIR8","DOCK8","DOCK8","9606","true","ncbigene:81704","false","DOCK8","SourceNode;gene;protein"
"MOCA|PBP","DOCK3","DOCK3","9606","true","ncbigene:1795","false","DOCK3","SourceNode;gene;protein"
"ncbigene:1794","DOCK2","DOCK2","9606","true","entrez gene:1794","false","DOCK2","SourceNode;gene;protein"
"DNAH17L|DNEL1|DYH9|Dnahc9|HL-20|HL20","DNAH9","DNAH9","9606","true","entrez gene:1770","false","DNAH9","SourceNode;gene;protein"
,"DNAH7","DNAH7","9606","true","ncbigene:56171","false","DNAH7","SourceNode;gene;protein"
"DNHL1|Dnahc6|HL-2|HL2","DNAH6","DNAH6","9606","true","ncbigene:1768","false","DNAH6","SourceNode;gene;protein"
"CILD3|DNAHC5|HL1|KTGNR|PCD","DNAH5","DNAH5","9606","true","ncbigene:1767","false","DNAH5","SourceNode;gene;protein"
"DLP3|DNAHC3B|HEL-36|Hsadhc3","DNAH3","DNAH3","9606","true","ncbigene:55567","false","DNAH3","SourceNode;gene;protein"
"DNAHC2|DNHD3","DNAH2","DNAH2","9606","true","ncbigene:146754","false","DNAH2","SourceNode;gene;protein"
"DNAHL1|DNEL2","DNAH17","DNAH17","9606","true","ncbigene:8632","false","DNAH17","SourceNode;gene;protein"
,"DNAH10","DNAH10","9606","true","ncbigene:196385","false","DNAH10","SourceNode;gene;protein"
"DNAHC1|HDHC7|HL-11|HL11|HSRF-1|XLHSRF-1","DNAH1","DNAH1","9606","true","ncbigene:25981","false","DNAH1","SourceNode;gene;protein"
"BP1|DLX7|DLX8|DLX9","DLX4","DLX4","9606","true","entrez gene:1748","false","DLX4","SourceNode;gene;protein"
"DAP3|SAPAP3","DLGAP3","DLGAP3","9606","true","ensembl:ENSG00000116544","false","DLGAP3","SourceNode;gene;protein"
"ncbigene:22894|2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p","DIS3","DIS3","9606","true","entrez gene:22894","false","DIS3","SourceNode;gene;protein"
"C20orf15|DDX35|KAIA0875","DHX35","DHX35","9606","true","ncbigene:60625","false","DHX35","SourceNode;gene;protein"
"DDX29","DHX29","DHX29","9606","true","entrez gene:54505","false","DHX29","SourceNode;gene;protein"
,"DHFRL1","DHFRL1",,,,"false","DHFRL1","SourceNode"
"DEOC|ncbigene:51071","DERA","DERA","9606","true","ncbigene:51071","false","DERA","SourceNode;gene;protein"
"IRLB|MYCPBP","DENND4A","DENND4A","9606","true","ncbigene:10260","false","DENND4A","SourceNode;gene;protein"
"FAM31D|KIAA1277","DENND2A","DENND2A","9606","true","entrez gene:27147","false","DENND2A","SourceNode;gene;protein"
"FAM31A|KIAA1608","DENND1A","DENND1A","9606","true","ensembl:ENSG00000119522","false","DENND1A","SourceNode;gene;protein"
"ABS|ncbigene:51428","DDX41","DDX41","9606","true","ncbigene:51428","false","DDX41","SourceNode;gene;protein"
"C4orf30","DCAF16","DCAF16","9606","true","ncbigene:54876","false","DCAF16","SourceNode;gene;protein"
"CT102|KIAA1892|TCC52|WDR40A","DCAF12","DCAF12","9606","true","entrez gene:25853","false","DCAF12","SourceNode;gene;protein"
"ncbigene:26528","DAZAP1","DAZAP1","9606","true","uniprot:Q96EP5","false","DAZAP1","SourceNode;gene;protein"
"CPA6|CYP2A|CYP2A3|CYPIIA6|P450C2A|P450PB","CYP2A6","CYP2A6","9606","true","CYP2A6","false","CYP2A6","SourceNode;gene;protein"
"CA21H|CAH1|CPS1|CYP21|CYP21B|P450c21B","CYP21A2","CYP21A2","9606","true","ncbigene:1589","false","CYP21A2","SourceNode;gene;protein"
"BRSS|CDMT|CYLD1|CYLDI|EAC|MFT|MFT1|SBS|TEM|USPL2","CYLD","CYLD","9606","true","ncbigene:1540","false","CYLD","SourceNode;gene;protein"
,"CXorf67","CXorf67",,,,"false","CXorf67","SourceNode"
"H7AP1|PARC","CUL9","CUL9","9606","true","ensembl:ENSG00000112659","false","CUL9","SourceNode;gene;protein"
,"CUEDC1","CUEDC1","9606","true","CUEDC1","false","CUEDC1","SourceNode;gene;protein"
"CATSF|CLN13","CTSF","CTSF","9606","true","ncbigene:8722","false","CTSF","SourceNode;gene;protein"
,"CTD-3088G3.8","CTD-3088G3.8",,,,"false","CTD-3088G3.8","SourceNode"
,"CTD-2215E18.1","CTD-2215E18.1",,,,"false","CTD-2215E18.1","SourceNode"
"HMW-MAA|MCSP|MCSPG|MEL-CSPG|MSK16|NG2","CSPG4","CSPG4","9606","true","ncbigene:1464","false","CSPG4","SourceNode;gene;protein"
"CSNK2A1P","CSNK2A3","CSNK2A3","9606","true","ncbigene:283106","false","CSNK2A3","SourceNode;gene;protein"
"dJ1007G16.1|dJ1007G16.2|dJ947L8.1","CSMD2","CSMD2","9606","true","ncbigene:114784","false","CSMD2","SourceNode;gene;protein"
"PPP1R24","CSMD1","CSMD1","9606","true","entrez gene:64478","false","CSMD1","SourceNode;gene;protein"
"CRISP-2|CT36|GAPDL5|TPX1|TSP1","CRISP2","CRISP2","9606","true","ncbigene:7180","false","CRISP2","SourceNode;gene;protein"
,"CRIPAK","CRIPAK",,,,"false","CRIPAK","SourceNode"
"CSTP1","CPPED1","CPPED1","9606","true","ncbigene:55313","false","CPPED1","SourceNode;gene;protein"
,"COX10","COX10","9606","true","ncbigene:1352","false","COX10","SourceNode;gene;protein"
,"COL5A1","COL5A1","9606","true","entrez gene:1289","false","COL5A1","SourceNode;gene;protein"
"UND","COL14A1","COL14A1","9606","true","ensembl:ENSG00000187955","false","COL14A1","SourceNode;gene;protein"
,"CNN2","CNN2","9606","true","entrez gene:1265","false","CNN2","SourceNode;gene;protein"
"CNK|CNK1","CNKSR1","CNKSR1","9606","true","ncbigene:10256","false","CNKSR1","SourceNode;gene;protein"
"AFT|FTSJD1|HMTr2|MTr2","CMTR2","CMTR2","9606","true","ncbigene:55783","false","CMTR2","SourceNode;gene;protein"
"CLIP|CLIP-170|CLIP170|CYLN1|RSN","CLIP1","CLIP1","9606","true","ncbigene:6249","false","CLIP1","SourceNode;gene;protein"
"CHTOG|MSPS|TOG|TOGp|ch-TOG|ncbigene:9793","CKAP5","CKAP5","9606","true","ncbigene:9793","false","CKAP5","SourceNode;gene;protein"
"CLIP-2","CILP2","CILP2","9606","true","ncbigene:148113","false","CILP2","SourceNode;gene;protein"
"C4S-2|C4ST-2|C4ST2","CHST12","CHST12","9606","true","ncbigene:55501","false","CHST12","SourceNode;gene;protein"
"C6ST|GST-1|KS6ST|KSGal6ST|KSST","CHST1","CHST1","9606","true","ncbigene:8534","false","CHST1","SourceNode;gene;protein"
"EGBRS|HM3","CHRM3","CHRM3","9606","true","ncbigene:1131","false","CHRM3","SourceNode;gene;protein"
"ARHGAP3|BCH|CHN2-3|RHOGAP3","CHN2","CHN2","9606","true","ncbigene:1124","false","CHN2","SourceNode;gene;protein"
"AUTS18|HELSNF1|ncbigene:57680","CHD8","CHD8","9606","true","ncbigene:57680","false","CHD8","SourceNode;gene;protein"
"CHD-5","CHD5","CHD5","9606","true","ensembl:ENSG00000116254","false","CHD5","SourceNode;gene;protein"
"C13orf8|CAMP|CHAMP|ZNF828","CHAMP1","CHAMP1","9606","true","ncbigene:283489","false","CHAMP1","SourceNode;gene;protein"
"CGB3|CGB5|CGB7|CGB8|hCGB","CGB","CGB","9606","true","ncbigene:1082","false","CGB","SourceNode;protein"
"AHUS1|AMBP1|ARMD4|ARMS1|CFHL3|FH|FHL1|HF|HF1|HF2|HUS","CFH","CFH","9606","true","ncbigene:3075","false","CFH","SourceNode;gene;protein"
"CDHF9|FMI2|HFMI2|ME2","CELSR1","CELSR1","9606","true","ncbigene:9620","false","CELSR1","SourceNode;gene;protein"
,"CDS2","CDS2","9606","true","ncbigene:8760","false","CDS2","SourceNode;gene;protein"
,"CDRT1","CDRT1",,,,"false","CDRT1","SourceNode"
"DMPK2|HSMDPKIN|KAPPA-200|MRCKG|MRCKgamma","CDC42BPG","CDC42BPG","9606","true","CDC42BPG","false","CDC42BPG","SourceNode;gene;protein"
"CESK1","CCT8L2","CCT8L2","9606","true","ncbigene:150160","false","CCT8L2","SourceNode;gene;protein"
"ncbigene:904|CCNT|CYCT1|HIVE1","CCNT1","CCNT1","9606","true","uniprot:O60563","false","CCNT1","SourceNode;gene;protein"
"C9orf93|bA536D16.1|bA778P13.1","CCDC171","CCDC171","9606","true","ncbigene:203238","false","CCDC171","SourceNode;gene;protein"
,"CCDC132","CCDC132",,,,"false","CCDC132","SourceNode"
,"CBWD2","CBWD2",,"true","ncbigene:150472","false","CBWD2","SourceNode;protein"
"ANKS5B","CASKIN2","CASKIN2","9606","true","ncbigene:57513","false","CASKIN2","SourceNode;gene;protein"
"BENTA|BIMP3|CARMA1|IMD11|PPBL","CARD11","CARD11","9606","true","CARD11","false","CARD11","SourceNode;gene;protein"
"ncbigene:23271|CAMSAP1L1","CAMSAP2","CAMSAP2","9606","true","ncbigene:23271","false","CAMSAP2","SourceNode;gene;protein"
"ncbigene:790","CAD","CAD","9606","true","ncbigene:790","false","CAD","SourceNode;gene;protein"
"CACNA2D","CACNA2D2","CACNA2D2","9606","true","ncbigene:9254","false","CACNA2D2","SourceNode;gene;protein"
"Cav3.3|ca(v)3.3","CACNA1I","CACNA1I","9606","true","entrez gene:8911","false","CACNA1I","SourceNode;gene;protein"
"Ca(V)T.1|Cav3.1|NBR13","CACNA1G","CACNA1G","9606","true","ncbigene:8913","false","CACNA1G","SourceNode;gene;protein"
"AIED|COD3|COD4|CORDX|CORDX3|CSNB2|CSNB2A|CSNBX2|Cav1.4|Cav1.4alpha1|JM8|JMC8|OA2","CACNA1F","CACNA1F","9606","true","entrez gene:778","false","CACNA1F","SourceNode;gene;protein"
"BIII|CACNL1A5|CACNN|Cav2.2","CACNA1B","CACNA1B","9606","true","ncbigene:774","false","CACNA1B","SourceNode;gene;protein"
"APCA|BI|CACNL1A4|CAV2.1|EA2|FHM|HPCA|MHP|MHP1|SCA6","CACNA1A","CACNA1A","9606","true","ncbigene:773","false","CACNA1A","SourceNode;gene;protein"
"bA7K24.2","C6orf132","C6orf132","9606","true","C6orf132","false","C6orf132","SourceNode;gene;protein"
,"C5orf42","C5orf42",,,,"false","C5orf42","SourceNode"
"C4B1|C4B12|C4B2|C4B3|C4B5|C4BD|C4B_2|C4F|CH|CO4|CPAMD3","C4B","C4B","9606","true","ncbigene:721","false","C4B","SourceNode;gene;protein"
"AHUS5|ARMD9|ASP|C3a|C3b|CPAMD1|HEL-S-62p","C3","C3","9606","true","ncbigene:718","false","C3","SourceNode;gene;protein"
,"C2orf91","C2orf91",,,,"false","C2orf91","SourceNode"
,"C2orf16","C2orf16","9606","true","ncbigene:84226","false","C2orf16","SourceNode;gene;protein"
,"C1orf105","C1orf105","9606","true","C1orf105","false","C1orf105","SourceNode;gene;protein"
"CTRP9B","C1QTNF9B","C1QTNF9B","9606","true","ncbigene:387911","false","C1QTNF9B","SourceNode;gene;protein"
"AQL1|C1QTNF9A|CTRP9","C1QTNF9","C1QTNF9","9606","true","ncbigene:338872","false","C1QTNF9","SourceNode;gene;protein"
"LRP1|Rrp47|SUN-CoR|SUNCOR|hC1D","C1D","C1D","9606","true","ncbigene:10438","false","C1D","SourceNode;gene;protein"
,"C19orf83","C19orf83",,,,"false","C19orf83","SourceNode"
"FAAP100","C17orf70","C17orf70","9606","true","ncbigene:80233","false","C17orf70","SourceNode;protein"
,"C16orf87","C16orf87","9606","true","ncbigene:388272","false","C16orf87","SourceNode;gene;protein"
,"C15orf65","C15orf65",,,,"false","C15orf65","SourceNode"
,"BTG1","BTG1","9606","true","ncbigene:694","false","BTG1","SourceNode;gene;protein"
"ZNF231","BSN","BSN","9606","true","ncbigene:8927","false","BSN","SourceNode;gene;protein"
"CAP|HUNK1|HUNKI|MCAP","BRD4","BRD4","9606","true","ncbigene:23476","false","BRD4","SourceNode;gene;protein"
"B-RAF1|BRAF1|NS7|RAFB1","BRAF","BRAF","9606","true","BRAF","false","BRAF","SourceNode;gene;protein"
"FAC1|FALZ|NURF301|ncbigene:2186","BPTF","BPTF","9606","true","ncbigene:2186","false","BPTF","SourceNode;gene;protein"
"BPH-RP|MCNAA|VACVASE","BPHL","BPHL","9606","true","ncbigene:670","false","BPHL","SourceNode;gene;protein"
"FAM44B","BOD1","BOD1","9606","true","ncbigene:91272","false","BOD1","SourceNode;gene;protein"
"ACC|BMS1L|ncbigene:9790","BMS1","BMS1","9606","true","ncbigene:9790","false","BMS1","SourceNode;gene;protein"
"BH|BMH","BLMH","BLMH","9606","true","entrez gene:642","false","BLMH","SourceNode;gene;protein"
"ncbigene:57448|APOLLON|BRUCE","BIRC6","BIRC6","9606","true","ncbigene:57448","false","BIRC6","SourceNode;gene;protein"
"ncbigene:9774|BTF|bK211L9.1","BCLAF1","BCLAF1","9606","true","BCLAF1","false","BCLAF1","SourceNode;gene;protein"
"BCL7","BCL7A","BCL7A","9606","true","ncbigene:605","false","BCL7A","SourceNode;gene;protein"
"ncbigene:9031|WBSCR10|WBSCR9|WSTF","BAZ1B","BAZ1B","9606","true","uniprot:Q9UIG0","false","BAZ1B","SourceNode;gene;protein"
"ADHR|DI1|DIR|DIR3|NDI|V2R","AVPR2","AVPR2","9606","true","ncbigene:554","false","AVPR2","SourceNode;gene;protein"
"ncbigene:523|ATP6A1|ATP6V1A1|HO68|VA68|VPP2|Vma1","ATP6V1A","ATP6V1A","9606","true","ATP6V1A","false","ATP6V1A","SourceNode;gene;protein"
"CFAP39|CLA2|OPCA|PMCA3|PMCA3a|SCAX1","ATP2B3","ATP2B3","9606","true","ncbigene:492","false","ATP2B3","SourceNode;gene;protein"
"PMCA2|PMCA2a|PMCA2i","ATP2B2","ATP2B2","9606","true","ncbigene:491","false","ATP2B2","SourceNode;gene;protein"
"ATP1AL1","ATP12A","ATP12A","9606","true","entrez gene:479","false","ATP12A","SourceNode;gene;protein"
"B37|D12S755E|DRPLA|HRS|NOD","ATN1","ATN1","9606","true","ncbigene:1822","false","ATN1","SourceNode;gene;protein"
"ASH1|ASH1L1|KMT2H","ASH1L","ASH1L","9606","true","ASH1L","false","ASH1L","SourceNode;gene;protein"
,"ASB12","ASB12","9606","true","ncbigene:142689","false","ASB12","SourceNode;gene;protein"
"CXorf35|GASP4","ARMCX4","ARMCX4","9606","true","entrez gene:100131755","false","ARMCX4","SourceNode;gene;protein"
"ncbigene:196528|BAF200|p200","ARID2","ARID2","9606","true","ncbigene:196528","false","ARID2","SourceNode;gene;protein"
"6A3-5|BAF250B|BRIGHT|DAN15|ELD/OSA1|MRD12|OSA2|P250R","ARID1B","ARID1B","9606","true","ncbigene:57492","false","ARID1B","SourceNode;gene;protein"
"GEF5|P60|TIM|TIM1","ARHGEF5","ARHGEF5","9606","true","ensembl:ENSG00000050327","false","ARHGEF5","SourceNode;gene;protein"
"ARHGEF5L","ARHGEF35","ARHGEF35","9606","true","ncbigene:445328","false","ARHGEF35","SourceNode;gene;protein"
"C1|RGC1|RhoGAP4|SrGAP4|p115","ARHGAP4","ARHGAP4","9606","true","ARHGAP4","false","ARHGAP4","SourceNode;gene;protein"
"AOS1|CDGAP","ARHGAP31","ARHGAP31","9606","true","entrez gene:57514","false","ARHGAP31","SourceNode;gene;protein"
"AQP7L|AQP9|AQPap|GLYCQTL","AQP7","AQP7","9606","true","ncbigene:364","false","AQP7","SourceNode;gene;protein"
,"AQP12A","AQP12A",,,,"false","AQP12A","SourceNode"
"FLDB|LDLCQ4|ncbigene:338","APOB","APOB","9606","true","APOB","false","APOB","SourceNode;gene;protein"
"BTPS2|DP2|DP2.5|DP3|GS|PPP1R46","APC","APC","9606","true","APC","false","APC","SourceNode;gene;protein"
"INAG1|PREL1|RARP1|RIAM","APBB1IP","APBB1IP","9606","true","ncbigene:54518","false","APBB1IP","SourceNode;gene;protein"
"D15S1518E|HsT16821|LIN-10|MGC:14091|MINT2|X11-BETA|X11L","APBA2","APBA2","9606","true","ncbigene:321","false","APBA2","SourceNode;gene;protein"
"CLAPS3|Sigma3A","AP3S1","AP3S1","9606","true","entrez gene:1176","false","AP3S1","SourceNode;gene;protein"
"ncbigene:1173|AP50|CLAPM1|mu2","AP2M1","AP2M1","9606","true","ncbigene:1173","false","AP2M1","SourceNode;gene;protein"
,"AP000679.2","AP000679.2",,,,"false","AP000679.2","SourceNode"
,"ANKRD36C","ANKRD36C","9606","true","entrez gene:400986","false","ANKRD36C","SourceNode;protein"
"UNQ2430","ANKRD36","ANKRD36","9606","true","ncbigene:375248","false","ANKRD36","SourceNode;protein"
,"ANKIB1","ANKIB1","9606","true","ncbigene:54467","false","ANKIB1","SourceNode;gene;protein"
"ncbigene:64682|APC1|MCPR|TSG24","ANAPC1","ANAPC1","9606","true","uniprot:Q9H1A4","false","ANAPC1","SourceNode;gene;protein"
"FAM123C","AMER3","AMER3","9606","true","ncbigene:205147","false","AMER3","SourceNode;gene;protein"
"FAM123B|OSCS|WTX","AMER1","AMER1","9606","true","ncbigene:139285","false","AMER1","SourceNode;gene;protein"
"CDG1S|CXorf45|GLT28D1|MDS031|TDRD13|YGL047W","ALG13","ALG13","9606","true","ncbigene:79868","false","ALG13","SourceNode;gene;protein"
"ALDH4|ALDH7","ALDH3B1","ALDH3B1","9606","true","ncbigene:221","false","ALDH3B1","SourceNode;gene;protein"
"2-ALPHA-HSD|20-ALPHA-HSD|C9|DD1|DD1/DD2|DDH|DDH1|H-37|HAKRC|HBAB|MBAB","AKR1C1","AKR1C1","9606","true","ncbigene:1645","false","AKR1C1","SourceNode;gene;protein"
"C14orf78","AHNAK2","AHNAK2","9606","true","ncbigene:113146","false","AHNAK2","SourceNode;gene;protein"
"AHNAKRS","AHNAK","AHNAK","9606","true","ncbigene:79026","false","AHNAK","SourceNode;gene;protein"
"Nbla10388","AFTPH","AFTPH","9606","true","entrez gene:54812","false","AFTPH","SourceNode;gene;protein"
"ADH-5","ADH6","ADH6","9606","true","ADH6","false","ADH6","SourceNode;gene;protein"
"AC5|FDFM","ADCY5","ADCY5","9606","true","ncbigene:111","false","ADCY5","SourceNode;gene;protein"
"ADAMTSL-3","ADAMTSL3","ADAMTSL3","9606","true","entrez gene:57188","false","ADAMTSL3","SourceNode;gene;protein"
"ADAMTS21|KNO2|MMCAT","ADAMTS18","ADAMTS18","9606","true","ncbigene:170692","false","ADAMTS18","SourceNode;gene;protein"
"ADAM 21|ADAM31","ADAM21","ADAM21","9606","true","entrez gene:8747","false","ADAM21","SourceNode;gene;protein"
"ACTRIB|ACVRLK4|ALK4|SKR2","ACVR1B","ACVR1B","9606","true","ncbigene:91","false","ACVR1B","SourceNode;gene;protein"
"ARP11|ARP3BETA","ACTR3B","ACTR3B","9606","true","ensembl:ENSG00000133627","false","ACTR3B","SourceNode;gene;protein"
"ACC2|ACCB|HACC275","ACACB","ACACB","9606","true","ncbigene:32","false","ACACB","SourceNode;gene;protein"
,"AC003005.4","AC003005.4",,,,"false","AC003005.4","SourceNode"
"ABLL|ARG","ABL2","ABL2","9606","true","ABL2","false","ABL2","SourceNode;gene;protein"
"ABCA-SSN|ABCX","ABCA7","ABCA7","9606","true","ABCA7","false","ABCA7","SourceNode;gene;protein"
"ABC-C|ABC3|EST111653|LBM180|SMDP3","ABCA3","ABCA3","9606","true","ncbigene:21","false","ABCA3","SourceNode;gene;protein"
"ABC-1|ABC1|CERP|HDLDT1|TGD","ABCA1","ABCA1","9606","true","ABCA1","false","ABCA1","SourceNode;gene;protein"
"NCC|TSC","Slc12a3","Slc12a3","10116","true","ncbigene:54300","false","Slc12a3","protein"
"CACNA1I|dJ370M22.3","ENTHD1","ENTHD1","9606","true","ncbigene:150350","false","ENTHD1","protein"
"APC|PC|PROC1|THPH3|THPH4","PROC","PROC","9606","true","ncbigene:5624","false","PROC","protein"
"1700025P14Rik|4933437F18Rik|MEX","Zswim2","Zswim2","10090","true","ncbigene:71861","false","Zswim2","protein"
"CHD5","WRB","WRB","9606","true","ncbigene:7485","false","WRB","protein"
"CD171|L1|N-CAM-L1|NCAM-L1","L1cam","L1cam","10090","true","ncbigene:16728","false","L1cam","protein"
"CK6A|CK6C|CK6D|K6A|K6C|K6D|KRT6C|KRT6D|PC3","KRT6A","KRT6A","9606","true","ncbigene:3853","false","KRT6A","protein"
"AI528849|CAP-1|CD40bp|CRAF1|LAP1|T-BAM|amn","Traf3","Traf3","10090","true","ncbigene:22031","false","Traf3","protein"
"AI325259","Traf2","Traf2","10090","true","ncbigene:22030","false","Traf2","protein"
"5730405M06Rik|A230020K14Rik|N-CoR|RIP13|Rxrip13|mKIAA1047","Ncor1","Ncor1","10090","true","ncbigene:20185","false","Ncor1","protein"
"FSGS6|HuncM-IC|MYO1C","MYO1E","MYO1E","9606","true","ncbigene:4643","false","MYO1E","protein"
"BIII","Cacna1b","Cacna1b","10116","true","ncbigene:257648","false","Cacna1b","protein"
"Ern1|Ire1|Ire1b","Ern2","Ern2","10090","true","ncbigene:26918","false","Ern2","protein"
"RATAPC","Apc","Apc","10116","true","ncbigene:24205","false","Apc","protein"
"9430097D22|AA571387|AI462105|AW545629","Vcl","Vcl","10090","true","ncbigene:22330","false","Vcl","protein"
"AA591047|AU042537|EBS1|PCN|PLTN|Plec1","Plec","Plec","10090","true","ncbigene:18810","false","Plec","protein"
"ADF","Gsn","Gsn","10090","true","ncbigene:227753","false","Gsn","protein"
"Tp53|bbl|bfy|bhy|p44|p53","Trp53","Trp53","10090","true","ncbigene:22059","false","Trp53","protein"
"AA408047|AI324678|Calpo2","Cnn2","Cnn2","10090","true","ncbigene:12798","false","Cnn2","protein"
"CMD1JJ|LAMA3|LAMA4*-1","LAMA4","LAMA4","9606","true","ncbigene:3910","false","LAMA4","protein"
"GTF2D1|Gtf2d|SCA17|TFIID","Tbp","Tbp","10090","true","ncbigene:21374","false","Tbp","protein"
"2400007E14Rik|5730566F07Rik|A930032N02Rik","Epc1","Epc1","10090","true","ncbigene:13831","false","Epc1","protein"
"Vav|vav-T","Vav1","Vav1","10090","true","ncbigene:22324","false","Vav1","protein"
"KRTAP5-2|KRTAP5.8|UHSKerB","KRTAP5-8","KRTAP5-8","9606","true","ncbigene:57830","false","KRTAP5-8","protein"
"KRTAP5-5|KRTAP5-6|KRTAP5.11","KRTAP5-11","KRTAP5-11","9606","true","ncbigene:440051","false","KRTAP5-11","protein"
"APC|CG6193|D-APC2|Dm APC2|DmelCG6193|E-APC|E-APC dAPC2|dAPC2|dAPC2/E-APC","Apc2","Apc2","7227","true","ncbigene:42871","false","Apc2","protein"
"GALNACT20|GALNT17|GalNAc-T6L","GALNTL6","GALNTL6","9606","true","ncbigene:442117","false","GALNTL6","protein"
"4833418L03Rik|6330411F21Rik|9030425C21Rik|AW048351","Stx17","Stx17","10116","true","ncbigene:252853","false","Stx17","protein"
"AA409966|AW555107|D630045E04Rik|D730026A16Rik|MUF1","Lrrc41","Lrrc41","10090","true","ncbigene:230654","false","Lrrc41","protein"
"Lmx1.1|dr|dreher|sst","Lmx1a","Lmx1a","10090","true","ncbigene:110648","false","Lmx1a","protein"
"NUDT10","NUDT9","NUDT9","9606","true","ncbigene:53343","false","NUDT9","protein"
"PRSS1|TRY1|TRYX3|UNQ2540","PRSS58","PRSS58","9606","true","ncbigene:136541","false","PRSS58","protein"
"BRWD2|DCAF14|WDR11|ndrp","PHIP","PHIP","9606","true","ncbigene:55023","false","PHIP","protein"
"Krt-2.1|Krt2-1|Krt86","Krt1","Krt1","10090","true","ncbigene:16678","false","Krt1","protein"
"CK2A1|CKII|CSNK2A3","CSNK2A1","CSNK2A1","9606","true","ncbigene:1457","false","CSNK2A1","protein"
"DBA12|EC45|L15|RPL10|RPLY10|RPYL10","RPL15","RPL15","9606","true","ncbigene:6138","false","RPL15","protein"
"Ip3r3|Itpr-3","Itpr3","Itpr3","10090","true","ncbigene:16440","false","Itpr3","protein"
"1500032O14Rik|2310034D06Rik|4921513A11|C81073|FP|SDH2|SDHF","Sdha","Sdha","10090","true","ncbigene:66945","false","Sdha","protein"
"SO","Suox","Suox","10090","true","ncbigene:211389","false","Suox","protein"
"D17H6S45|NELF-E|RD|Rdbp","Nelfe","Nelfe","10090","true","ncbigene:27632","false","Nelfe","protein"
"5033411D12Rik|D17907","Sugct","Sugct","10090","true","ncbigene:192136","false","Sugct","protein"
"4930512K19Rik|60kDa","Sf3a3","Sf3a3","10090","true","ncbigene:75062","false","Sf3a3","protein"
"4930479F15Rik|Mtpb|TP-beta","Hadhb","Hadhb","10090","true","ncbigene:231086","false","Hadhb","protein"
"AI790582|H-Ldh|LDH-B|LDH-H|Ldh-2|Ldh2","Ldhb","Ldhb","10090","true","ncbigene:16832","false","Ldhb","protein"
"2010013M14Rik|2900009M21Rik|C130039D01Rik|CDMT|CYLD1|EAC|mKIAA0849","Cyld","Cyld","10090","true","ncbigene:74256","false","Cyld","protein"
"D8Ertd21e|Gm1863|Rps27a|Ubb|Ubc","Uba52","Uba52","10090","true","ncbigene:22186","false","Uba52","protein"
,"Col5a1","Col5a1","10116","true","ncbigene:85490","false","Col5a1","protein"
"Try-1|Try1|Trygn16","Prss1","Prss1","10090","true","ncbigene:114228","false","Prss1","protein"
"NF-H|NF200|Nfh|mKIAA0845","Nefh","Nefh","10090","true","ncbigene:380684","false","Nefh","protein"
"5430439H10Rik|AU041296|Arf-bp1|C430014N20Rik|C80292|Gm1718|Ib772|LASU1|Mule|Ureb1","Huwe1","Huwe1","10090","true","ncbigene:59026","false","Huwe1","protein"
"2700054O04Rik|AI194771|Rps27a|TI-225|Uba52|Ubb","Ubc","Ubc","10116","true","ncbigene:50522","false","Ubc","protein"
"CAKB|CAKbeta|Pyk2","Ptk2b","Ptk2b","10116","true","ncbigene:50646","false","Ptk2b","protein"
"Skr2","Acvr1b","Acvr1b","10116","true","ncbigene:29381","false","Acvr1b","protein"
"mKIAA0517|narf","Trim2","Trim2","10116","true","ncbigene:361970","false","Trim2","protein"
"Mena|NDPP-1|Ndpp1|WBP8","Enah","Enah","10090","true","ncbigene:13800","false","Enah","protein"
"1300017N15Rik|3000003M19Rik|NFX.1|TEG-42|Tex42","Nfx1","Nfx1","10090","true","ncbigene:74164","false","Nfx1","protein"
"1810043M20Rik|9630039I18Rik|A630006J20|Bat2d|Bat2d1|Bat2l2|E130112L15Rik|Prrc3|mKIAA1096","Prrc2c","Prrc2c","10090","true","ncbigene:226562","false","Prrc2c","protein"
"C79783|D830027H13Rik|Hnrpl","Hnrnpl","Hnrnpl","10090","true","ncbigene:15388","false","Hnrnpl","protein"
"6230424I18Rik|EPIPL|EPIPL1|EPPK","Eppk1","Eppk1","10090","true","ncbigene:223650","false","Eppk1","protein"
,"Ap3s1","Ap3s1","10090","true","ncbigene:11777","false","Ap3s1","protein"
